what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304439865189
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304439866169
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1304439867004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439869080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439869163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304439869165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304439870014
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304439871942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439876104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439876187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304439877553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304439887016
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439892391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439892491
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304439892525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304439893043
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1304439896812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304439943503
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304439947855
